dep;4.7964500899934785;-0.4037975618244804;0
v1;0.04301381900639858;-0.10754722645953635;1
v2;-28.134679561822708;-17.740877524761935;1
u3;210.7931235208079;-22.625983741868954;1
u4;230.13340790758585;-26.7722662801409;1
u5;183.77528459088873;-68.4658811639548;1
u6;195.88729890568928;4.457910126438684;1
u7;194.69549791841925;1.8835868210792337;1
v8;47.366962288293436;6.762148546751789;1
u9;235.9007628424556;-31.4468226162884;1
u10;196.31354278957807;3.907289414031863;1
u11;171.88546311090585;3.3894018341696293;1
u12;197.5429125789526;10.244265761615122;1
u13;193.68024061273294;6.133029003450193;1
v14;20.82101686020663;-103.3327402581865;1
v15;-5.875245347121172;2.201246261074906;1
u16;147.53854936267106;-3.6160611187849936;1
u17;205.91643172118293;-1.1302528381129033;1
v18;-47.483178710558654;26.19187705363071;1
u19;201.73374478843687;1.3410701146000306;1
v20;-31.846973795101583;-6.155317128218321;1
u21;223.3045959975804;-22.883645398673256;1
v22;6.882389819046336;157.50838410966028;1
u23;192.2457678416482;-19.59685695971704;1
v24;-40.27212306136651;-61.556363392948434;1
u25;217.9593070140964;28.94104116263189;1
u26;187.45891966420774;-0.4191171959374143;1
v27;-6.6507377326275465;-24.510159063577728;1
u28;221.72437153661812;-33.18761102281705;1
u29;175.81539500321966;13.69623333802444;1
u30;216.5699429696935;-60.046352241672075;1
u31;199.97326150962903;12.050200663938876;1
u32;271.46967263472834;-91.1974078750244;1
u33;157.72046383883747;-1.7197869515096196;1
v34;-15.159717467102114;-58.5437143291186;1
v35;13.226015303979839;129.64516839582663;1
u36;283.7963846983306;34.111140395267334;1
v37;16.81872696968567;-9.836696559471267;1
u38;238.70140874283646;4.777640715418102;1
v39;2.679438581150197;7.729795765547632;1
u40;196.83554813644557;20.263478244494223;1
v41;53.385392945916806;-17.62443708769338;1
u42;205.05063704883946;7.068821405014392;1
v43;31.54580035659234;-5.514398900642914;1
u44;208.71304042605448;-102.27290293685034;1
u45;165.60638647971444;63.30857314730266;1
u46;176.30720805631177;-17.582169287504303;1
u47;175.30086545654294;15.12764206189922;1
u48;141.91484204870653;-0.2047967059051895;1
v49;1.2691303265452338;2.343917301567967;1
v50;-81.42858388041273;9.201975423025056;1
v51;46.79134292672378;-45.99365257253813;1
u52;204.03146712080078;13.161635385500146;1
v53;-54.661301705282334;38.57414609250731;1
v54;-18.092049769391778;-29.32326916237977;1
v55;33.606751769765566;40.11565522589603;1
v56;-0.9076888955819017;-21.893352824820003;1
u57;177.6115521893658;29.78289927653539;1
v58;9.936692557525237;-2.6566222810750832;1
v59;-15.759177510496583;-24.277474810799387;1
u60;215.1902989838201;18.450313265561814;1
v61;36.90934779408258;4.834598643222489;1
v62;29.907556829957567;20.863788947106052;1
u63;143.17464967473347;-50.005659257595376;1
v64;19.880923030941158;-21.774055881920802;1
u65;193.95522707852123;8.990504595374642;1
u66;129.79004153522988;4.8621584325749465;1
u67;208.8439469237623;-18.666947678138964;1
v68;-4.8897756847268665;49.4492594807477;1
v69;-0.513393352450083;-7.158371704746753;1
v70;-51.57343405293193;1.1217219642231178;1
v71;54.40852420993532;-10.959684385521053;1
u72;215.59544898926725;-3.137050432549832;1
u73;212.84315805748994;6.36387255890529;1
v74;76.72654858804734;53.131476802506505;1
v75;22.234372012823535;49.71023779443626;1
u76;201.22644691100277;20.821010093924027;1
v77;23.949669074270677;-72.36537951084817;1
v78;-13.503724973801488;-65.3911344126508;1
u79;196.46658276213307;10.702564257954979;1
u80;259.46711686264797;0.14144050423379897;1
u81;171.84176081974394;35.40902477057004;1
u82;213.0104771507695;45.458876306970566;1
u83;150.24697087909772;-57.80139306432003;1
v84;-16.197175766780173;-14.234732755497692;1
u85;208.53477120877795;7.143294674996272;1
u86;229.94619041117923;-41.955476392684055;1
u87;179.31729322665564;-11.055171435495172;1
v88;-28.905732804947792;28.412662289744198;1
v89;-7.0627403876265955;-11.390820913473;1
u90;220.309895647505;9.784996049996831;1
v91;-4.94923508617936;-3.476361229690399;1
v92;-0.6297956162548561;0.3022295509262066;1
v93;-10.484103666858182;0.5545188575451354;1
v94;-79.0815606171789;-52.45792629932613;1
v95;-21.9313775640317;13.993736023259782;1
u96;199.0763401828333;-0.5673749649179095;1
v97;39.3790872187417;22.905838763834563;1
v98;-67.57889064563939;40.306891739370144;1
v99;-27.675952353587366;37.71253388769277;1
u100;193.3405621389664;1.6787518520117801;1
u101;210.53908418167273;-8.98235671346235;1
v102;7.324255206311241;8.994529617986807;1
v103;29.387561897570475;-10.006727281226786;1
u104;199.02679634042127;2.348319723222083;1
v105;-11.0541516614493;27.60830776411006;1
u106;207.86329129113625;91.54653535801374;1
u107;290.8450009314299;-5.272028226782117;1
u108;194.4158992149114;28.098786442784757;1
u109;198.68664247042227;-4.3444498692485185;1
v110;9.184761204506257;16.33748210621335;1
v111;-7.338409165393825;-1.1141951825633767;1
u112;181.1505301701415;-0.8772004084803873;1
v113;39.9274184306864;38.127210363172175;1
u114;203.50890349421672;11.78300329265303;1
v115;-10.033808926926755;-3.8791610168416977;1
u116;227.4802201968508;-20.77595738462251;1
u117;201.7434613270796;-12.675197597813847;1
v118;-35.00060649507338;-27.47413959279567;1
v119;30.385983044912987;-21.732004809695272;1
u120;187.73690818427647;0.25510222348067463;1
v121;-1.8840092211966613;-4.268039399302007;1
v122;-2.9400794841511235;-33.921556978591525;1
v123;-6.375142087574311;-4.467625710878178;1
u124;233.3571551073863;-28.35751869695792;1
v125;-32.711520748586004;50.05757354768719;1
v126;-28.812835240052912;-33.28557620771653;1
v127;40.81972987338965;60.137459849386424;1
v128;-6.292391376576325;22.86838379409926;1
v129;45.05334759672009;18.477388526368518;1
u130;189.3149451812398;23.523241994973873;1
u131;166.25067689642336;-77.03782596361395;1
u132;149.58163808186453;41.70271512530942;1
u133;202.01890818385823;-5.196899321863296;1
v134;2.3254032193528227;-11.196474928291554;1
u135;285.6328815623227;44.26231785487704;1
v136;-47.84842077936518;-6.188556463087563;1
v137;24.951087050626327;-6.157846874692941;1
v138;47.0152237931015;1.3530274569152507;1
v139;-25.089479701085892;51.88417416273506;1
u140;230.01502626618634;7.766477007358698;1
v141;0.027272634189223658;0.14036062708048447;1
u142;184.5606645193201;55.400100372679404;1
u143;238.26537172378937;44.19041164118482;1
v144;61.53328133493249;12.651848960941964;1
v145;29.413257698954247;3.89972325650843;1
v146;7.483981203156898;-18.689879512575718;1
v147;-86.09723311893539;-13.59341750510277;1
v148;38.164768149381274;56.44204636312709;1
v149;-21.339447380537397;4.196891103241097;1
v150;6.309995897318101;5.955212310710788;1
v151;-2.2268788969089868;18.422283450583205;1
u152;135.1353409580704;-20.504521192996652;1
u153;203.0767385730344;-7.531370355809198;1
u154;176.5804471305442;-8.47913142620746;1
v155;2.2094536761452983;5.989853735323022;1
u156;209.59804543933828;32.35771865578102;1
v157;21.900512413778618;-36.04128986723404;1
v158;3.9379626572489967;33.05893684373915;1
u159;221.7272901161448;41.621040637283684;1
v160;-1.2003761944221023;-2.3759232941107715;1
v161;37.66912902163291;-40.07187422438643;1
v162;2.6816014590552806;6.829800253395112;1
u163;242.71730345279278;43.63973399861334;1
u164;198.81536731912843;3.3268211623071204;1
u165;198.55984643963995;39.33098483415009;1
v166;30.405196646158227;43.66316584021741;1
u167;173.57912089456133;-18.231751343890302;1
u168;253.0063866368801;-23.44113643406186;1
v169;92.79560849421314;-4.747087332270773;1
v170;-8.57002229280757;42.6170871839732;1
u171;88.63406033577446;-38.876364200164204;1
u172;141.11200710239572;-26.22566638169503;1
v173;2.6762533119113647;16.341150110682;1
v174;35.534048627359525;-29.02912255167826;1
u175;212.72432723427102;37.063829966535145;1
v176;-31.63560945454215;21.97386796037476;1
v177;-47.44797522396067;3.205131759214337;1
v178;29.687534850117125;-87.92190417967487;1
v179;50.25636289520246;-2.081752671425432;1
v180;-49.82011713449112;42.32293496849699;1
u181;211.22572189216257;23.622438948151633;1
v182;-21.785750401474385;26.939961845860328;1
u183;215.01056722617693;-28.445885125319094;1
v184;7.484174912501623;-10.708679060702762;1
v185;75.73951962898705;38.16149724680955;1
v186;5.504038934669247;13.512841465926044;1
u187;191.71010600686128;-0.8718349210829599;1
v188;-5.358047088526619;0.03983149332408606;1
u189;144.8984810088332;-39.158847963499475;1
u190;190.95724311892346;0.058376059342964366;1
v191;104.80226790532475;3.1528020731061166;1
u192;194.6581426281882;39.09500297619818;1
u193;217.1249341216646;12.508468704538878;1
v194;-0.11703028757362507;0.0831887214898725;1
v195;22.8395397790014;-2.7987582603820558;1
v196;-61.801138026220364;10.75839072292995;1
u197;216.8941552985295;-9.871216377204288;1
v198;-33.46054418049909;-66.89231547256551;1
u199;250.94737303241934;-29.848194975133783;1
v200;-4.886171848181507;20.355667936138772;1
u201;238.34670828633327;18.90464030882157;1
u202;189.1555105249709;-37.44626923596873;1
u203;228.36031639231877;9.749074493052973;1
v204;6.419973008246964;7.0370111912829625;1
v205;-1.5239676997834244;11.568800581649977;1
v206;-4.964991828699512;2.494918849971977;1
v207;5.29843729218267;-5.370250435800592;1
u208;220.55329150102153;13.648249884452344;1
u209;220.27527954109038;26.872325669085328;1
u210;179.38964973388306;-26.849072619619857;1
v211;-18.410935413221875;9.983969796098673;1
v212;31.139435082510207;-30.82987807075704;1
u213;236.21015933380448;22.710980034332426;1
u214;208.80346095277432;-15.248565926487192;1
v215;9.889415665855951;-9.192948816005792;1
v216;-31.282568617663546;-53.385141053476524;1
v217;12.003099983010918;11.542775902448517;1
v218;24.223954936100046;3.351622469688902;1
u219;157.58852022237625;19.76505735738358;1
u220;209.92086514789182;-8.533400432013725;1
v221;-3.1725769434306437;-8.685445395611438;1
v222;11.413059373150517;-10.388343111711784;1
v223;-9.483398862183225;-28.13305105645502;1
v224;36.919504675358965;-1.4724242451222027;1
u225;202.09051722791614;-36.54815347067292;1
u226;231.87401245794987;42.46213979374543;1
