dep;0.06578003830199053;0.014722771987154548;0
loc1;12.0;14.0;1
loc2;31.0;20.0;1
loc3;79.0;22.0;1
loc4;67.0;84.0;1
loc5;24.0;52.0;1
loc6;71.0;25.0;1
loc7;5.0;54.0;1
loc8;22.0;51.0;1
loc9;14.0;71.0;1
loc10;24.0;18.0;1
loc11;55.0;27.0;1
loc12;25.0;8.0;1
loc13;64.0;11.0;1
loc14;69.0;10.0;1
loc15;28.0;69.0;1
loc16;46.0;50.0;1
loc17;65.0;76.0;1
loc18;37.0;93.0;1
loc19;98.0;48.0;1
loc20;96.0;40.0;1
loc21;33.0;18.0;1
loc22;53.0;89.0;1
loc23;84.0;12.0;1
loc24;56.0;46.0;1
loc25;74.0;68.0;1
loc26;84.0;0.0;1
loc27;26.0;66.0;1
loc28;23.0;18.0;1
loc29;95.0;4.0;1
loc30;73.0;73.0;1
loc31;45.0;78.0;1
loc32;22.0;56.0;1
loc33;41.0;46.0;1
loc34;31.0;7.0;1
loc35;0.0;98.0;1
loc36;17.0;8.0;1
loc37;72.0;86.0;1
loc38;0.0;54.0;1
loc39;71.0;69.0;1
loc40;4.0;44.0;1
loc41;62.0;73.0;1
loc42;21.0;78.0;1
loc43;63.0;35.0;1
loc44;76.0;73.0;1
loc45;12.0;48.0;1
loc46;95.0;21.0;1
loc47;23.0;89.0;1
loc48;70.0;97.0;1
loc49;7.0;41.0;1
loc50;5.0;61.0;1
loc51;68.0;71.0;1
loc52;34.0;39.0;1
loc53;8.0;67.0;1
loc54;35.0;49.0;1
loc55;18.0;99.0;1
loc56;93.0;24.0;1
loc57;19.0;99.0;1
loc58;68.0;59.0;1
loc59;56.0;29.0;1
loc60;23.0;58.0;1
loc61;3.0;43.0;1
loc62;24.0;8.0;1
loc63;27.0;10.0;1
loc64;81.0;40.0;1
loc65;59.0;61.0;1
loc66;50.0;49.0;1
loc67;32.0;23.0;1
loc68;71.0;82.0;1
loc69;70.0;50.0;1
loc70;95.0;50.0;1
loc71;28.0;5.0;1
loc72;99.0;87.0;1
loc73;88.0;29.0;1
loc74;68.0;35.0;1
