dep;0.21337485424297087;0.6393251015409809;0
loc1;55.0;10.0;1
loc2;7.0;32.0;1
loc3;48.0;15.0;1
loc4;68.0;61.0;1
loc5;19.0;34.0;1
loc6;54.0;95.0;1
loc7;6.0;59.0;1
loc8;78.0;68.0;1
loc9;97.0;93.0;1
loc10;73.0;37.0;1
loc11;67.0;39.0;1
loc12;75.0;69.0;1
loc13;84.0;95.0;1
loc14;17.0;44.0;1
loc15;8.0;73.0;1
loc16;3.0;36.0;1
loc17;25.0;56.0;1
loc18;5.0;83.0;1
loc19;44.0;52.0;1
loc20;51.0;47.0;1
loc21;29.0;12.0;1
loc22;60.0;71.0;1
loc23;48.0;46.0;1
loc24;4.0;60.0;1
loc25;20.0;22.0;1
loc26;19.0;13.0;1
loc27;95.0;60.0;1
loc28;38.0;83.0;1
loc29;61.0;51.0;1
loc30;76.0;64.0;1
loc31;70.0;78.0;1
loc32;82.0;58.0;1
loc33;43.0;73.0;1
loc34;44.0;17.0;1
loc35;41.0;74.0;1
loc36;32.0;46.0;1
loc37;81.0;17.0;1
loc38;82.0;56.0;1
loc39;67.0;71.0;1
loc40;53.0;94.0;1
loc41;74.0;11.0;1
loc42;8.0;37.0;1
loc43;50.0;92.0;1
loc44;70.0;80.0;1
loc45;13.0;27.0;1
loc46;40.0;22.0;1
loc47;16.0;92.0;1
loc48;18.0;61.0;1
loc49;69.0;68.0;1
