dep;0.8177359020065559;0.3579713697688063;0
loc1;61.0;49.0;1
loc2;47.0;13.0;1
loc3;17.0;89.0;1
loc4;31.0;26.0;1
loc5;58.0;22.0;1
loc6;88.0;96.0;1
loc7;44.0;19.0;1
loc8;79.0;69.0;1
loc9;15.0;95.0;1
loc10;49.0;79.0;1
loc11;1.0;9.0;1
loc12;46.0;49.0;1
loc13;89.0;56.0;1
loc14;70.0;35.0;1
loc15;43.0;5.0;1
loc16;69.0;15.0;1
loc17;45.0;71.0;1
loc18;35.0;49.0;1
loc19;22.0;30.0;1
loc20;31.0;83.0;1
loc21;18.0;68.0;1
loc22;9.0;42.0;1
loc23;81.0;37.0;1
loc24;36.0;54.0;1
loc25;73.0;97.0;1
loc26;21.0;24.0;1
loc27;62.0;88.0;1
loc28;22.0;66.0;1
loc29;61.0;69.0;1
loc30;47.0;47.0;1
loc31;81.0;8.0;1
loc32;90.0;19.0;1
loc33;10.0;63.0;1
loc34;19.0;47.0;1
loc35;85.0;76.0;1
loc36;67.0;57.0;1
loc37;98.0;6.0;1
loc38;35.0;31.0;1
loc39;41.0;97.0;1
loc40;85.0;40.0;1
loc41;19.0;63.0;1
loc42;66.0;49.0;1
loc43;4.0;61.0;1
loc44;91.0;99.0;1
loc45;22.0;80.0;1
loc46;33.0;62.0;1
loc47;80.0;30.0;1
loc48;29.0;30.0;1
loc49;66.0;37.0;1
loc50;2.0;36.0;1
loc51;43.0;10.0;1
loc52;26.0;17.0;1
loc53;28.0;54.0;1
loc54;12.0;87.0;1
loc55;76.0;91.0;1
loc56;67.0;69.0;1
loc57;88.0;46.0;1
loc58;24.0;66.0;1
loc59;14.0;62.0;1
loc60;25.0;22.0;1
loc61;43.0;95.0;1
loc62;90.0;69.0;1
loc63;25.0;48.0;1
loc64;63.0;41.0;1
loc65;47.0;37.0;1
loc66;76.0;54.0;1
loc67;66.0;57.0;1
loc68;85.0;65.0;1
loc69;54.0;30.0;1
loc70;65.0;35.0;1
loc71;99.0;6.0;1
loc72;9.0;0.0;1
loc73;50.0;68.0;1
loc74;11.0;88.0;1
loc75;60.0;48.0;1
loc76;17.0;76.0;1
loc77;97.0;20.0;1
loc78;65.0;26.0;1
loc79;3.0;62.0;1
loc80;43.0;16.0;1
loc81;94.0;31.0;1
loc82;45.0;32.0;1
loc83;20.0;57.0;1
loc84;99.0;74.0;1
loc85;74.0;73.0;1
loc86;18.0;54.0;1
loc87;21.0;15.0;1
loc88;96.0;44.0;1
loc89;79.0;75.0;1
loc90;7.0;54.0;1
loc91;63.0;98.0;1
loc92;7.0;45.0;1
loc93;56.0;14.0;1
loc94;18.0;0.0;1
loc95;58.0;79.0;1
loc96;89.0;31.0;1
loc97;42.0;63.0;1
loc98;77.0;48.0;1
loc99;80.0;89.0;1
