dep;0.14504417255903446;0.2184104403363245;0
loc1;37.0;71.0;1
loc2;36.0;70.0;1
loc3;93.0;28.0;1
loc4;94.0;13.0;1
loc5;88.0;64.0;1
loc6;77.0;94.0;1
loc7;90.0;77.0;1
loc8;66.0;63.0;1
loc9;22.0;57.0;1
loc10;96.0;33.0;1
loc11;0.0;43.0;1
loc12;82.0;1.0;1
loc13;98.0;70.0;1
loc14;26.0;15.0;1
loc15;89.0;15.0;1
loc16;25.0;74.0;1
loc17;97.0;20.0;1
loc18;86.0;36.0;1
loc19;65.0;93.0;1
loc20;58.0;79.0;1
loc21;98.0;88.0;1
loc22;30.0;9.0;1
loc23;64.0;12.0;1
loc24;54.0;21.0;1
loc25;47.0;7.0;1
loc26;35.0;91.0;1
loc27;27.0;25.0;1
loc28;99.0;71.0;1
loc29;5.0;29.0;1
loc30;8.0;93.0;1
loc31;10.0;27.0;1
loc32;45.0;9.0;1
loc33;74.0;19.0;1
loc34;22.0;35.0;1
loc35;23.0;70.0;1
loc36;73.0;42.0;1
loc37;54.0;54.0;1
loc38;35.0;50.0;1
loc39;56.0;37.0;1
loc40;53.0;3.0;1
loc41;30.0;59.0;1
loc42;37.0;89.0;1
loc43;73.0;41.0;1
loc44;49.0;75.0;1
loc45;35.0;83.0;1
loc46;3.0;31.0;1
loc47;98.0;65.0;1
loc48;8.0;80.0;1
loc49;4.0;27.0;1
